Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"86852","2020-12-18 06:06:18","0","111","<machine-learning><time-series><dataset><data>","1",""
"86854","2020-12-18 07:40:43","0","62","<clustering><computer-vision><image-segmentation>","0",""
"86856","2020-12-18 08:29:48","1","43","<regression>","1",""
"86857","2020-12-18 10:09:49","1","968","<keras><tensorflow><time-series><forecasting>","1","1"
"86862","2020-12-18 11:53:34","1","6","<machine-learning><linear-regression><gradient-descent><probability><mathematics>","0",""
"86865","2020-12-18 12:49:48","1","9","<feature-selection><feature-extraction>","0",""
"86868","2020-12-18 15:03:19","1","35","<xgboost><gbm><lightgbm><natural-gradient-boosting><catboost>","1",""
"86869","2020-12-18 15:10:58","0","19","<classification><training><class-imbalance><transformer>","1",""
"86870","2020-12-18 15:17:57","0","21","<reinforcement-learning><policy-gradients>","0",""
"86871","2020-12-18 15:21:33","1","242","<python><pandas><dataframe>","1",""
"86872","2020-12-18 15:25:16","0","14","<r><text>","0",""
"86875","2020-12-18 15:46:46","1","76","<feature-scaling><activation-function>","1",""
"86876","2020-12-18 15:53:41","0","17","<deep-learning><dataset><data><anomaly-detection>","0",""
"86877","2020-12-18 16:48:59","0","13","<deep-learning><time-series><cnn><lstm><transfer-learning>","0",""
"86881","2020-12-18 17:59:36","1","1108","<machine-learning><deep-learning><keras><dataset><alex-net>","1",""
"86883","2020-12-18 18:14:57","3","55","<machine-learning><scikit-learn>","1",""
"86884","2020-12-18 18:50:22","1","13","<python><neural-network>","0",""
"86885","2020-12-18 19:45:07","4","100","<r><statistics><plotting>","2",""
"86887","2020-12-18 21:12:30","0","14","<time-series><data-mining><preprocessing><bayesian-networks>","0",""
"86888","2020-12-18 22:34:49","3","51","<nlp><text-mining>","1","1"
"86889","2020-12-18 22:40:35","0","22","<neural-network><convolution>","0",""
"86890","2020-12-19 00:01:53","0","10","<neural-network><deep-learning><time-series>","0",""
"86891","2020-12-19 00:36:36","3","87","<machine-learning><deep-learning><linear-regression>","1","1"
"86906","2020-12-19 12:11:21","0","34","<neural-network><deep-learning><bigdata><recommender-system><ai>","1","1"
"86909","2020-12-19 13:01:51","0","472","<python><pandas><preprocessing>","1",""
"86910","2020-12-19 14:42:09","1","72","<machine-learning><scikit-learn><text-classification>","0",""
"86912","2020-12-19 16:31:02","1","108","<python><cross-validation>","1",""
"86921","2020-12-19 19:03:45","1","79","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","0",""
"86922","2020-12-19 20:55:27","1","49","<r><statistics><multivariate-distribution>","1",""
"86924","2020-12-19 21:51:17","1","12","<clustering><hierarchical-data-format>","1",""
"86925","2020-12-19 21:53:21","0","53","<python><pandas>","2",""
"86928","2020-12-19 23:43:30","-1","26","<classification><regression><data>","1",""
"86929","2020-12-20 01:24:25","0","41","<deep-learning><time-series><lstm><forecasting><rnn>","0",""
"73645","2020-05-06 03:19:33","1","68","<classification><nlp><class-imbalance><text-classification>","1",""
"73646","2020-05-06 03:48:45","1","14","<time-series><correlation><forecasting>","0",""
"73648","2020-05-06 04:55:25","0","370","<machine-learning><python><deep-learning><prediction>","1",""
"73649","2020-05-06 04:59:58","0","98","<activation-function>","2",""
"73651","2020-05-06 06:24:54","1","40","<machine-learning><reinforcement-learning><recommender-system><active-learning>","1",""
"73654","2020-05-06 07:47:47","1","399","<neural-network><deep-learning><gnn><graph-neural-network>","1",""
"73656","2020-05-06 08:03:26","1","265","<neural-network><deep-learning><mini-batch-gradient-descent>","1","1"
"73659","2020-05-06 08:19:14","0","26","<r><text-mining>","1",""
"73660","2020-05-06 08:19:48","1","360","<regression>","1",""
"73668","2020-05-06 10:54:02","1","61","<clustering><reinforcement-learning><svm><kernel><rbf>","1","2"
"73671","2020-05-06 10:54:58","1","251","<machine-learning><reinforcement-learning>","2","1"
"73672","2020-05-06 10:56:02","1","111","<neural-network><deep-learning><gnn><knowledge-graph>","1",""
"73673","2020-05-06 11:48:45","3","59","<scikit-learn><preprocessing>","2",""
"73679","2020-05-06 14:03:51","0","21","<nlp><automatic-summarization>","0",""
"73684","2020-05-06 17:16:44","2","1089","<neural-network><classification><reinforcement-learning><class-imbalance>","4","2"
"73688","2020-05-06 18:12:07","0","526","<deep-learning><keras><tensorflow><dataset><generalization>","1",""
"73691","2020-05-06 20:25:04","0","100","<machine-learning><deep-learning><dataset><image-classification>","1",""
"73696","2020-05-06 21:07:14","1","62","<deep-learning><keras><image-classification><data-augmentation>","1",""
"73700","2020-05-07 01:48:52","0","41","<python><deep-learning><tensorflow><mnist>","1",""
"73701","2020-05-07 01:53:07","0","61","<visualization>","1",""
"73704","2020-05-07 02:27:15","2","1113","<dataset><dbscan>","2",""
"73707","2020-05-07 05:48:50","0","182","<machine-learning><deep-learning><keras><image-classification>","1",""
"73708","2020-05-07 06:35:38","0","175","<python><anova>","1",""
"73709","2020-05-07 06:46:10","1","193","<neural-network><scikit-learn><accuracy>","1",""
"73717","2020-05-07 08:49:34","1","71","<machine-learning><classification><prediction>","1",""
"73718","2020-05-07 09:38:56","0","77","<machine-learning><neural-network><activation-function>","1",""
"73720","2020-05-07 10:05:18","0","39","<python><data-science-model><text-classification>","1",""
"73721","2020-05-07 10:09:03","0","145","<predictive-modeling><optimization><hyperparameter-tuning><hyperparameter>","1",""
"73725","2020-05-07 11:28:19","1","29","<machine-learning><neural-network><implementation>","0",""
"73726","2020-05-07 11:37:32","5","2023","<neural-network><keras><early-stopping>","1","1"
"73728","2020-05-07 11:53:13","1","52","<machine-learning><statistics><data-science-model><statsmodels>","1","2"
"73730","2020-05-07 12:11:04","1","283","<object-detection><yolo>","1",""
"73733","2020-05-07 12:20:23","0","24","<deep-learning><nlp><text-mining><ocr><parsing>","0",""
"86932","2020-12-20 08:02:15","1","19","<neural-network><reference-request>","0",""
"86934","2020-12-20 10:06:29","2","207","<machine-learning><classification><class-imbalance><confusion-matrix><probability-calibration>","1",""
"86937","2020-12-20 11:33:32","3","146","<correlation><similarity><pearsons-correlation-coefficient>","1",""
"86939","2020-12-20 12:24:42","1","25","<machine-learning><neural-network><perceptron>","2",""
"86943","2020-12-20 16:46:52","0","13","<time-series>","0",""
"86951","2020-12-20 21:09:57","1","21","<machine-learning>","1",""
"86953","2020-12-20 22:09:51","1","37","<feature-selection><features><ngrams>","0",""
"86957","2020-12-21 02:07:35","1","15","<feature-selection><feature-extraction><pca><weka>","0",""
"86958","2020-12-21 03:44:33","1","21","<classification><text-mining><feature-extraction><text-classification>","1",""
"86959","2020-12-21 05:23:18","3","62","<machine-learning><deep-learning><cnn><object-detection><yolo>","1",""
"86960","2020-12-21 06:53:39","0","30","<data><feature-engineering><weighted-data>","1",""
"86963","2020-12-21 07:55:20","1","117","<machine-learning><statistics>","1",""
"86964","2020-12-21 07:55:47","2","54","<svm><unsupervised-learning><outlier>","0",""
"86966","2020-12-21 09:11:51","4","246","<nlp><beginner><named-entity-recognition><spacy>","2","1"
"86969","2020-12-21 10:27:38","0","70","<scikit-learn><probability-calibration>","1",""
"86974","2020-12-21 13:23:30","1","42","<nlp><entity-linking>","1",""
"86978","2020-12-21 15:05:31","4","147","<machine-learning><overfitting>","2",""
"86981","2020-12-21 16:10:53","0","91","<nlp><evaluation><ngrams>","0",""
"86984","2020-12-21 16:57:57","0","31","<machine-learning><cnn><data-science-model><supervised-learning><ann>","0",""
"86985","2020-12-21 17:04:07","0","8","<feature-selection>","0",""
"86987","2020-12-21 18:03:26","0","24","<machine-learning><neural-network><dataset><visualization><matplotlib>","2",""
"86990","2020-12-21 20:41:54","0","15","<scikit-learn>","0",""
"86991","2020-12-21 20:52:04","0","52","<dataset><computer-vision><reference-request>","0",""
"86992","2020-12-21 21:08:05","0","20","<machine-learning><deep-learning><regression>","0",""
"86993","2020-12-21 21:30:56","0","72","<python><feature-selection><xgboost>","1",""
"86996","2020-12-21 22:35:15","0","18","<machine-learning><time-series><lstm>","1","1"
"86998","2020-12-22 01:13:15","0","23","<keras><tensorflow><explainable-ai>","0",""
"87000","2020-12-22 02:39:02","0","93","<python><scikit-learn>","0",""
"87001","2020-12-22 02:52:28","1","114","<machine-learning><xgboost><ranking>","1",""
"87002","2020-12-22 04:07:07","0","6","<time-series><statistics><correlation><convolution><data-analysis>","0",""
"87005","2020-12-22 05:42:43","0","22","<machine-learning>","1",""
"87006","2020-12-22 05:49:36","0","22","<machine-learning><classification><predictive-modeling><categorical-data><confusion-matrix>","0",""
"87009","2020-12-22 06:32:46","0","467","<python><pandas>","2",""
"87010","2020-12-22 07:18:47","1","81","<random-forest><accuracy><overfitting><hyperparameter-tuning>","1",""
"87011","2020-12-22 07:32:57","0","73","<keras><tensorflow><object-detection><sagemaker>","0","2"
"87012","2020-12-22 08:41:12","2","18","<time-series><dynamic-time-warping>","1",""
"87013","2020-12-22 08:46:32","0","23","<keras><time-series><lstm><sports>","1",""
"87014","2020-12-22 09:39:51","0","54","<neural-network><predictive-modeling><probability>","0",""
"73741","2020-05-07 13:52:39","1","25","<lstm><rnn><feature-engineering><feature-scaling>","0","1"
"73744","2020-05-07 14:43:13","0","55","<keras><tensorflow><convolution><deep-learning>","1",""
"73746","2020-05-07 14:59:05","0","21","<python><scikit-learn><machine-learning-model>","0",""
"73748","2020-05-07 15:55:46","2","108","<neural-network><tensorflow>","3",""
"73749","2020-05-07 16:15:46","2","147","<nlp><sentiment-analysis><nltk>","1",""
"73757","2020-05-07 17:53:28","3","50","<machine-learning><classification><class-imbalance><imbalanced-learn>","1",""
"73761","2020-05-07 18:57:06","1","1836","<tensorflow><pytorch><bert>","1",""
"73773","2020-05-07 22:54:41","1","61","<xgboost><aws><sagemaker>","0",""
"73776","2020-05-08 00:32:26","1","191","<machine-learning><neural-network><linear-regression><non-parametric>","2",""
"73778","2020-05-08 00:44:19","2","32","<deep-learning><cnn><nlp>","1","1"
"73779","2020-05-08 03:56:06","0","220","<tensorflow><time-series><multilabel-classification>","1","1"
"73782","2020-05-08 05:46:04","1","593","<machine-learning><python><scikit-learn><data-imputation>","2",""
"73783","2020-05-08 06:53:47","3","2487","<machine-learning><nlp><spacy>","1","1"
"73791","2020-05-08 09:01:50","0","188","<python><data><visualization><matplotlib><seaborn>","1",""
"73792","2020-05-08 09:07:38","2","216","<deep-learning><nlp><text><annotation>","1",""
"73793","2020-05-08 09:10:41","0","27","<categorical-data><pca><data-analysis>","1",""
"73794","2020-05-08 09:19:39","1","66","<neural-network><loss-function><object-detection><yolo>","0",""
"73797","2020-05-08 09:43:59","1","413","<machine-learning><neural-network><gradient-descent>","1",""
"73799","2020-05-08 10:00:28","1","78","<r><clustering><categorical-data>","2",""
"73807","2020-05-08 12:22:18","0","657","<python><gradient-descent><gradient>","1",""
"73811","2020-05-08 14:04:19","0","16","<decision-trees>","0",""
"73813","2020-05-08 14:51:07","1","115","<scikit-learn><time-series>","1",""
"73823","2020-05-08 22:50:35","1","75","<machine-learning>","2","1"
"73827","2020-05-09 04:03:41","1","19199","<keras><image-preprocessing><reshape>","1","1"
"73829","2020-05-09 04:27:58","0","35","<python><svm>","1",""
"73834","2020-05-09 06:31:40","-1","15","<machine-learning><neural-network><deep-learning><keras><metric>","1",""
"73841","2020-05-09 07:49:24","0","101","<time-series><rnn>","1",""
"87016","2020-12-22 10:20:39","1","26","<python><classification><multilabel-classification><dataframe>","1",""
"87018","2020-12-22 11:51:38","1","81","<machine-learning><python><scikit-learn><feature-selection><lasso>","1",""
"87020","2020-12-22 13:42:21","1","173","<neural-network><tensorflow><pytorch><image-preprocessing>","1",""
"87022","2020-12-22 14:59:41","0","35","<machine-learning><python><data-cleaning>","1",""
"87029","2020-12-22 17:28:27","-1","137","<machine-learning><regression><machine-learning-model>","1",""
"87033","2020-12-22 20:06:15","1","35","<machine-learning><python><nlp><recommender-system><similarity>","1",""
"87034","2020-12-22 23:13:35","0","59","<k-means><partial-least-squares>","2",""
"87037","2020-12-23 01:24:07","1","25","<clustering><linear-regression><k-means>","1",""
"87038","2020-12-23 04:10:03","3","541","<machine-learning><neural-network><decision-trees>","3",""
"87039","2020-12-23 04:42:46","0","53","<python><computer-vision><opencv><javascript>","0",""
"87040","2020-12-23 05:15:13","0","101","<python><keras><time-series><lstm>","1",""
"87043","2020-12-23 07:00:50","0","86","<scikit-learn><prediction><gbm><representation><natural-gradient-boosting>","1",""
"87046","2020-12-23 07:29:57","0","18","<classification><random-forest><feature-engineering>","0",""
"87048","2020-12-23 08:48:38","1","844","<machine-learning><keras><tensorflow>","1",""
"87049","2020-12-23 10:05:12","1","148","<machine-learning><neural-network><cnn>","2",""
"87051","2020-12-23 10:36:08","1","17","<text-mining><text><bag-of-words>","1",""
"87053","2020-12-23 10:47:21","0","48","<deep-learning><tensorflow><gpu>","0",""
"87054","2020-12-23 11:10:40","0","38","<accuracy><mlp><dropout>","1",""
"87056","2020-12-23 12:08:32","0","44","<data><bigdata>","0",""
"87058","2020-12-23 12:27:24","0","78","<question-answering><huggingface>","1",""
"87065","2020-12-23 14:51:55","0","32","<scoring>","1",""
"87073","2020-12-23 20:10:54","1","33","<machine-learning><neural-network><dataset><training><data-augmentation>","1",""
"87075","2020-12-23 20:36:41","0","24","<regression>","0",""
"87078","2020-12-23 21:01:01","0","21","<python><decision-trees><xgboost><genetic>","0",""
"87083","2020-12-23 23:02:55","2","65","<machine-learning><class-imbalance><multiclass-classification><data-leakage>","1","0"
"87085","2020-12-23 23:30:28","0","193","<cross-validation><feature-scaling><data-imputation><data-leakage>","1",""
"87087","2020-12-23 23:39:57","1","122","<deep-learning><lstm>","0",""
"87090","2020-12-24 04:53:35","3","169","<deep-learning><tensorflow><computer-vision><object-detection>","0",""
"87091","2020-12-24 07:12:47","1","41","<regression><random-forest><hyperparameter-tuning>","2","1"
"87093","2020-12-24 08:22:52","4","148","<word-embeddings><word2vec><nlp>","2","1"
"87095","2020-12-24 09:21:15","0","22","<pca>","0",""
"87098","2020-12-24 10:10:25","0","26","<nlp><lstm>","0",""
"87100","2020-12-24 10:24:33","0","30","<deep-learning><lstm><rnn>","1",""
"87103","2020-12-24 13:15:25","1","66","<python><scikit-learn><regression><random-forest><matplotlib>","1",""
"87109","2020-12-24 18:26:19","1","21","<dataset>","1","1"
"87110","2020-12-24 19:09:10","2","676","<machine-learning><clustering><unsupervised-learning><scipy>","1","1"
"87114","2020-12-24 20:11:58","7","715","<regression><categorical-data><encoding><one-hot-encoding><categorical-encoding>","5","1"
"87115","2020-12-24 22:05:18","0","137","<python><scikit-learn><data-mining><visualization>","2",""
"87120","2020-12-25 06:47:37","0","58","<random-forest><data-science-model><dataframe>","0","0"
"87121","2020-12-25 07:24:33","1","31","<scikit-learn><regression><loss-function><gbm>","1","1"
"87122","2020-12-25 07:31:45","0","253","<scikit-learn><regression><decision-trees>","2",""
"87128","2020-12-25 12:42:40","0","18","<feature-selection><feature-engineering><feature-scaling><outlier><feature-construction>","0",""
"73845","2020-05-09 09:17:39","5","237","<scikit-learn><regression><linear-regression><regularization>","3","1"
"73851","2020-05-09 11:12:12","1","75","<deep-learning><keras><tensorflow><image-classification><convolutional-neural-network>","0",""
"73854","2020-05-09 11:50:32","1","32","<predictive-modeling>","1","1"
"73860","2020-05-09 12:21:56","0","1066","<machine-learning><python><naive-bayes-classifier>","1",""
"73861","2020-05-09 12:24:54","2","86","<machine-learning><neural-network><cnn><k-nn><audio-recognition>","3","1"
"73864","2020-05-09 13:30:51","0","61","<machine-learning><python><pandas><linear-regression><numpy>","1",""
"73866","2020-05-09 14:26:20","1","992","<python><csv>","2",""
"73873","2020-05-09 15:56:46","1","39","<machine-learning><python><image-classification><visualization>","1",""
"73875","2020-05-09 16:24:56","1","76","<machine-learning><classification>","1",""
"73880","2020-05-09 17:06:51","1","32","<keras><tensorflow><cnn><image-classification><vgg16>","0",""
"73882","2020-05-09 17:28:38","0","13","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"73885","2020-05-09 18:34:00","0","1502","<python><deep-learning><tensorflow><cnn><loss-function>","2",""
"73887","2020-05-09 19:22:56","-1","312","<orange><orange3>","1",""
"73889","2020-05-09 19:34:59","1","512","<python><cnn><object-detection><faster-rcnn><f1score>","0","1"
"73892","2020-05-09 23:06:30","0","118","<python><pandas><dataframe>","1",""
"73894","2020-05-09 23:32:30","1","991","<r><visualization><ggplot2>","1",""
"73899","2020-05-10 02:04:54","0","227","<deep-learning><keras><tensorflow><lstm>","1",""
"73901","2020-05-10 02:41:01","1","110","<metric><rmse>","1",""
"73902","2020-05-10 04:40:17","0","28","<image-classification><labels>","1",""
"73908","2020-05-10 07:33:18","1","52","<multilabel-classification><metric><ranking><ndcg>","0",""
"73910","2020-05-10 09:00:38","0","44","<classification><regression><predictive-modeling><svm><prediction>","1",""
"73916","2020-05-10 11:55:32","0","40","<python><classification>","1",""
"73918","2020-05-10 12:05:54","0","126","<python><pandas><matplotlib>","1",""
"73921","2020-05-10 13:22:31","0","33","<keras><tensorflow><visualization><training>","1",""
"73927","2020-05-10 14:17:59","1","27","<classification><decision-trees><visualization><algorithms><weka>","1",""
"73929","2020-05-10 14:50:08","1","2662","<neural-network><deep-learning><tensorflow><data-science-model><yolo>","2",""
"73934","2020-05-10 17:16:57","1","781","<python><feature-scaling><jupyter><reshape><svr>","1","1"
"87135","2020-12-25 16:44:21","0","3759","<machine-learning><deep-learning><naive-bayes-classifier><jupyter>","2",""
"87136","2020-12-25 16:49:52","2","45","<neural-network><statistics><plotting>","1",""
"87140","2020-12-25 22:20:14","1","34","<classification><nlp><class-imbalance>","1","1"
"87142","2020-12-26 04:46:16","0","116","<machine-learning><python><data><machine-learning-model><k-nn>","1",""
"87146","2020-12-26 08:31:32","0","54","<keras><tensorflow><image-classification>","1",""
"87148","2020-12-26 09:40:44","0","14","<machine-learning><python><deep-learning><classification><machine-learning-model>","0",""
"87152","2020-12-26 11:31:10","0","85","<time-series><arima>","0",""
"87153","2020-12-26 11:38:30","1","42","<machine-learning><nlp><annotation><active-learning>","1",""
"87154","2020-12-26 12:52:52","0","305","<keras><tensorflow><gan><image>","1",""
"87156","2020-12-26 13:50:15","1","69","<machine-learning><nlp><machine-learning-model><text-classification><topic-model>","1",""
"87157","2020-12-26 13:56:16","0","30","<machine-learning><deep-learning><cnn><object-detection><pretraining>","0",""
"87158","2020-12-26 14:07:36","1","38","<cross-validation><autoencoder><binary>","0",""
"87159","2020-12-26 14:23:40","2","80","<python><pandas><dataframe>","1",""
"87160","2020-12-26 14:47:17","0","30","<python><classification><tfidf><bag-of-words>","0",""
"87162","2020-12-26 15:31:52","1","35","<machine-learning><python><regression><linear-regression><octave>","2",""
"87164","2020-12-26 16:20:24","1","31","<neural-network><deep-learning><computer-vision>","1",""
"73935","2020-05-10 17:48:30","1","26","<time-series><feature-engineering><forecasting>","0",""
"73939","2020-05-10 19:53:29","1","82","<decision-trees><generalization>","1",""
"73941","2020-05-10 21:06:13","1","877","<decision-trees>","1",""
"73942","2020-05-10 21:24:40","0","22","<machine-learning><neural-network><deep-learning><keras><lstm>","0",""
"73944","2020-05-10 20:29:15","2","2253","<deep-learning><tensorflow><python><keras>","2",""
"73945","2020-05-10 23:34:20","0","101","<machine-learning><lstm>","1",""
"73949","2020-05-11 01:14:54","0","21","<neural-network><deep-learning><regression><normalization><forecasting>","0",""
"73950","2020-05-11 01:35:26","1","23","<scikit-learn>","1",""
"73952","2020-05-11 03:44:23","1","747","<classification><time-series><multiclass-classification><multilabel-classification>","1",""
"73953","2020-05-11 04:53:07","1","22","<lstm><forecasting>","1",""
"73956","2020-05-11 06:27:53","1","97","<linear-regression><linear-algebra>","2","1"
"73957","2020-05-11 07:12:15","0","64","<keras><functional-api>","1",""
"73962","2020-05-11 10:32:00","0","188","<classification><keras><class-imbalance><smote><text-classification>","1",""
"73963","2020-05-11 10:50:01","1","55","<time-series><regression><predictive-modeling><xgboost>","1",""
"73964","2020-05-11 12:01:30","1","5498","<python><pandas><numpy>","1",""
"73968","2020-05-11 13:39:18","0","155","<python><logistic-regression><similarity><naive-bayes-classifier><text-classification>","1",""
"73974","2020-05-11 15:29:22","7","2628","<classification><accuracy><metric><f1score>","1","7"
"73978","2020-05-11 16:00:35","-1","1266","<machine-learning><accuracy><naive-bayes-classifier><smote>","1",""
"73989","2020-05-11 18:11:18","2","675","<scikit-learn><time-series><cross-validation><class-imbalance>","1","1"
"73990","2020-05-11 18:24:13","-1","119","<machine-learning><cross-validation><model-selection>","1",""
"73993","2020-05-11 18:53:38","0","476","<r><dataframe><dplyr>","1",""
"73995","2020-05-11 20:58:27","0","37","<sampling>","1","1"
"73996","2020-05-11 21:06:45","-1","26","<machine-learning><python><scikit-learn><clustering><unsupervised-learning>","1",""
"73997","2020-05-11 21:28:48","0","33","<feature-selection><feature-engineering><feature-extraction><lightgbm>","1",""
"74000","2020-05-11 22:51:50","0","34","<deep-learning><keras><tensorflow><rnn>","2",""
"74002","2020-05-11 23:58:44","0","89","<similarity><data-analysis><text-classification>","1",""
"74005","2020-05-12 02:29:15","0","74","<deep-learning><backpropagation><activation-function>","1",""
"74006","2020-05-12 02:59:35","0","27","<machine-learning><deep-learning><nlp><feature-extraction><ocr>","1",""
"74009","2020-05-12 06:10:17","1","100","<machine-learning><classification><time-series>","1","0"
"74010","2020-05-12 06:23:26","1","86","<python><pandas><data-cleaning>","0",""
"74011","2020-05-12 07:07:00","1","46","<machine-learning><python><class-imbalance><text-classification>","1",""
"74014","2020-05-12 07:37:47","1","44","<classification><data-science-model><class-imbalance>","1","1"
"74016","2020-05-12 07:39:34","1","69","<machine-learning><python><reinforcement-learning>","0",""
"74018","2020-05-12 08:42:23","2","153","<feature-engineering><normalization>","1",""
"74019","2020-05-12 09:01:43","4","85","<visualization><geospatial><tools><data-engineering>","2",""
"74021","2020-05-12 09:44:16","0","60","<machine-learning><overfitting>","2",""
"74023","2020-05-12 10:10:44","-1","259","<python><pandas><numpy><matlab>","2",""
"74026","2020-05-12 11:01:00","0","50","<tensorflow><dataset>","1",""
"74027","2020-05-12 11:15:00","0","33","<python><neural-network><cnn><preprocessing><image-recognition>","1",""
"74034","2020-05-12 13:54:55","0","265","<machine-learning><classification><svm><supervised-learning><naive-bayes-classifier>","1",""
"74035","2020-05-12 14:04:37","0","144","<machine-learning><neural-network><deep-learning><classification><r>","1",""
"74036","2020-05-12 14:10:08","1","10","<feature-selection><machine-learning-model><feature-engineering><sequence>","1",""
"74041","2020-05-12 15:02:39","0","40","<neural-network><regression>","0",""
"74045","2020-05-12 15:38:40","0","88","<machine-learning><data-science-model><anomaly-detection>","1",""
"74048","2020-05-12 16:45:04","0","18","<predictive-modeling><class-imbalance><ensemble-modeling><imbalanced-learn>","1",""
"74058","2020-05-12 19:21:11","0","235","<python><deep-learning><keras><cnn>","2",""
"74059","2020-05-12 19:48:16","2","40","<r><time-series><markov-process><markov-hidden-model>","1",""
"74061","2020-05-12 20:24:52","2","46","<reinforcement-learning><pytorch><implementation><policy-gradients>","1",""
"74062","2020-05-12 20:30:33","0","265","<xgboost><performance><metric><gridsearchcv><auc>","2",""
"74063","2020-05-12 21:00:13","0","24","<machine-learning><neural-network><deep-learning><cnn>","1",""
"74074","2020-05-12 22:51:16","0","25","<feature-scaling>","1",""
"74078","2020-05-12 23:34:04","1","1093","<keras><tensorflow><activation-function>","1",""
"74083","2020-05-13 00:17:37","1","34","<xgboost><cross-validation><overfitting><kaggle>","2",""
"74084","2020-05-13 00:48:50","2","32","<machine-learning><nlp>","1",""
"74088","2020-05-13 03:17:07","1","75","<machine-learning><deep-learning><cnn><convolutional-neural-network>","0",""
"74089","2020-05-13 03:18:08","0","66","<image-classification><image-recognition><image-preprocessing><orange3>","1",""
"74090","2020-05-13 04:48:19","0","87","<machine-learning><classification>","1",""
"74092","2020-05-13 07:46:20","0","86","<python><pandas><data-science-model><data-analysis><csv>","4",""
"74097","2020-05-13 08:35:59","1","21","<machine-learning>","0",""
"74102","2020-05-13 09:55:21","1","191","<neural-network><keras><lstm><training>","1",""
"74112","2020-05-13 11:53:07","1","15","<classification><statistics>","0",""
"74113","2020-05-13 12:17:20","1","74","<classification><data-mining><data-cleaning><xgboost><outlier>","0",""
"74115","2020-05-13 12:22:22","9","1473","<nlp><bert><transformer><language-model>","2","2"
"74117","2020-05-13 12:29:10","0","25","<machine-learning>","0",""
"74118","2020-05-13 12:39:29","1","102","<machine-learning><regression><data-augmentation><ensemble-learning>","1",""
"74125","2020-05-13 14:57:30","0","3912","<python><pandas><dataframe>","2",""
"74126","2020-05-13 15:43:30","2","1516","<python><implementation><markov-hidden-model>","1",""
"74131","2020-05-13 16:45:58","0","11","<classification><statistics><prediction><survival-analysis>","0",""
"74134","2020-05-13 17:23:21","1","28","<naive-bayes-classifier><naive-bayes-algorithim>","1",""
"74135","2020-05-13 17:31:13","0","20","<deep-learning>","1",""
"74139","2020-05-13 18:39:50","1","129","<machine-learning><python><keras><tensorflow><training>","1",""
"74141","2020-05-13 18:47:07","1","70","<deep-learning><object-detection>","1",""
"74144","2020-05-13 19:23:39","1","454","<machine-learning><deep-learning><nlp><named-entity-recognition>","1",""
"74146","2020-05-13 19:37:32","3","3904","<python><tensorflow>","2",""
"74148","2020-05-13 20:06:08","1","16","<classification><nlp>","0","1"
"74149","2020-05-13 20:20:56","1","9","<parameter-estimation><parameter>","0",""
"74151","2020-05-13 21:28:54","4","40","<scikit-learn><regression><pandas><data-analysis><geospatial>","1","1"
"74155","2020-05-13 22:28:35","0","134","<python><tensorflow>","1",""
"74157","2020-05-13 22:42:53","0","76","<feature-selection><feature-extraction><correlation><kendalls-tau-coefficient>","0",""
"74160","2020-05-13 23:39:30","0","103","<deep-learning><keras><visualization><activation-function>","2",""
"74161","2020-05-13 23:42:36","1","205","<machine-learning><feature-selection><pca><weka>","1",""
"74162","2020-05-14 01:23:44","0","76","<neural-network><cnn><training><hyperparameter-tuning><finetuning>","1",""
"74163","2020-05-14 02:30:39","7","1134","<machine-learning><neural-network><deep-learning><activation-function>","2",""
"74168","2020-05-14 04:11:56","0","365","<deep-learning><keras><tensorflow><cnn><image-classification>","1",""
"74171","2020-05-14 06:07:34","1","38","<machine-learning><feature-selection><decision-trees><machine-learning-model>","2",""
"74172","2020-05-14 06:11:15","1","953","<apache-spark><pyspark><azure-ml><pickle>","1",""
"74173","2020-05-14 06:20:45","0","64","<neural-network><svm><overfitting><bias>","1",""
"74176","2020-05-14 08:20:36","0","157","<machine-learning><scikit-learn><decision-trees>","1",""
"74188","2020-05-14 12:22:13","2","79","<machine-learning><scikit-learn>","1",""
"74192","2020-05-14 13:33:28","1","37","<machine-learning><regularization>","1",""
"74196","2020-05-14 14:31:48","1","63","<neural-network><classification><weight-initialization>","2",""
"74202","2020-05-14 15:54:49","1","77","<neural-network><deep-learning><tensorflow><statistics>","1",""
"74205","2020-05-14 16:29:02","1","24","<probability>","0",""
"74206","2020-05-14 17:17:59","0","135","<machine-learning><deep-learning>","2",""
"74208","2020-05-14 18:47:36","1","83","<nlp><overfitting><fasttext>","0",""
"74210","2020-05-14 19:18:46","1","383","<tfidf><search-engine>","1",""
"74219","2020-05-14 22:02:36","1","22","<machine-learning><data-cleaning><labels>","0",""
"74222","2020-05-15 04:57:41","1","43","<machine-learning><scikit-learn><regression><cross-validation>","2",""
"74223","2020-05-15 05:20:00","1","95","<machine-learning><neural-network><machine-learning-model><computer-vision>","1",""
"74226","2020-05-15 07:30:55","1","17","<machine-learning><time-series><image-classification>","0",""
"74227","2020-05-15 07:53:15","2","180","<classification><cross-validation><metric><confusion-matrix><grid-search>","2",""
"74228","2020-05-15 08:17:22","1","62","<machine-learning><python><nlp><named-entity-recognition><spacy>","1",""
"74231","2020-05-15 09:55:24","1","30","<r><regression>","1",""
